identifier,name,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,name_canonical_id,name_canonical_name,name_mapping_method,unique_name_canonical_id,unique_name_canonical_name,unique_name_mapping_method
c4487b84,AB de Villiers,AB de Villiers,,,3241.0,,,,44936.0,,,,45848.0,,,,,,,233.0,,c4487b84,AB de Villiers,exact_match,c4487b84,AB de Villiers,exact_match
66b30f71,AB Dinda,AB Dinda,UG1IAQOiiJIiibeCJezyXOihcJJKV0L,,,,,,227712.0,,,,,,,,,,,48.0,,66b30f71,AB Dinda,exact_match,66b30f71,AB Dinda,exact_match
345b7a1e,Abdollah Ahmadzai,Abdollah Ahmadzai,,,,,,,1304665.0,,,,,,,,,,,,,UNRESOLVED,Abdollah Ahmadzai,unresolved,UNRESOLVED,Abdollah Ahmadzai,unresolved
0251a22f,Abdul Bangalzai,Abdul Bangalzai,,,,,,,1199393.0,,,,,,,,,,,,,UNRESOLVED,Abdul Bangalzai,unresolved,UNRESOLVED,Abdul Bangalzai,unresolved
b6af1647,Abdul Bashir,Abdul Bashir,,,,,,,1380794.0,,,,,,,,,,,,,UNRESOLVED,Abdul Bashir,unresolved,UNRESOLVED,Abdul Bashir,unresolved
cc777ffa,Abdul Basith,Abdul Basith,,,,,,,1287067.0,,,,,,,,,,,,,cc777ffa,Abdul Basith,exact_match,cc777ffa,Abdul Basith,exact_match
8548e6ce,Abdul Ela Al Quraishi,Abdul Ela Al Quraishi,cOzQbGJIJyeCIehAJOJUii01XiiiKLV,,,,,,1287055.0,,,,,,,,,,,,,UNRESOLVED,Abdul Ela Al Quraishi,unresolved,UNRESOLVED,Abdul Ela Al Quraishi,unresolved
62a99934,Abdul Gaffar Saqlain,Abdul Gaffar Saqlain,,,,,,,1182029.0,,,,,,,,,,,,,UNRESOLVED,Abdul Gaffar Saqlain,unresolved,UNRESOLVED,Abdul Gaffar Saqlain,unresolved
de37954b,Abdul Hakam,Abdul Hakam,,,,,,,1486042.0,,,,,,,,,,,,,UNRESOLVED,Abdul Hakam,unresolved,UNRESOLVED,Abdul Hakam,unresolved
705a05c8,Abdul Halim,Abdul Halim,,,,,,,804055.0,,,,,,,,,,,2911.0,,UNRESOLVED,Abdul Halim,unresolved,UNRESOLVED,Abdul Halim,unresolved
10d94c90,Abdul Haq,Abdul Haq,,,,,,,447456.0,,,,,,,,,,,,,UNRESOLVED,Abdul Haq,unresolved,UNRESOLVED,Abdul Haq,unresolved
73b1db79,Abdul Hashim,Abdul Hashim,,,,,,,1062588.0,,,,,,,,,,,,,UNRESOLVED,Abdul Hashim,unresolved,UNRESOLVED,Abdul Hashim,unresolved
dc9d2e3c,Abdul Jabar,Abdul Jabar,,,,,,,633673.0,,,,,,,,,,,,,UNRESOLVED,Abdul Jabar,unresolved,UNRESOLVED,Abdul Jabar,unresolved
3f4b9ae5,Abdul Jabbar,Abdul Jabbar,,,,,,,313526.0,1193008.0,,,,,,,,,,,,UNRESOLVED,Abdul Jabbar,unresolved,UNRESOLVED,Abdul Jabbar,unresolved
2c29b16e,Abdul Jalali,Abdul Jalali,,,,,,,1101940.0,,,,,,,,,,,,,UNRESOLVED,Abdul Jalali,unresolved,UNRESOLVED,Abdul Jalali,unresolved
92aaa31d,Abdul Jalil,Abdul Jalil,,,,,,,1537909.0,,,,,,,,,,,,,UNRESOLVED,Abdul Jalil,unresolved,UNRESOLVED,Abdul Jalil,unresolved
8f21593d,Abdul Kadir,Abdul Kadir,,,,,,,38971.0,,,,1236.0,,,,,,,,,UNRESOLVED,Abdul Kadir,unresolved,UNRESOLVED,Abdul Kadir,unresolved
6ef9a32f,Abdulla Bhoola,Abdulla Bhoola,,,,,,,1287102.0,,,,,,,,,,,,,UNRESOLVED,Abdulla Bhoola,unresolved,UNRESOLVED,Abdulla Bhoola,unresolved
5de198db,Abdullah Akbarjan,Abdullah Akbarjan,,,,,,,1198877.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Akbarjan,unresolved,UNRESOLVED,Abdullah Akbarjan,unresolved
3731735d,Abdullah Akhunzada,Abdullah Akhunzada,,,,,,,437037.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Akhunzada,unresolved,UNRESOLVED,Abdullah Akhunzada,unresolved
26ccdb37,Abdullah Al Mamun,Abdullah Al Mamun,,,,,,,56264.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Al Mamun,unresolved,UNRESOLVED,Abdullah Al Mamun,unresolved
ea36b0ee,Abdullah Al Mamun,Abdullah Al Mamun (2),,,,,,,1277007.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Al Mamun,unresolved,UNRESOLVED,Abdullah Al Mamun (2),unresolved
8ab49ad2,Abdullah Bayoumy,Abdullah Bayoumy,,,,,,,1337353.0,,,,2584247.0,,120019.0,,,,,,,UNRESOLVED,Abdullah Bayoumy,unresolved,UNRESOLVED,Abdullah Bayoumy,unresolved
88fece92,Abdullah Fazal,Abdullah Fazal,,,,,,,1398224.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Fazal,unresolved,UNRESOLVED,Abdullah Fazal,unresolved
7d42816e,Abdullah Ghulam,Abdullah Ghulam,,,,,,,1093659.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Ghulam,unresolved,UNRESOLVED,Abdullah Ghulam,unresolved
e20b9b34,Abdullahi Ismail,Abdullahi Ismail,,,,,,,1513982.0,,,,,,,,,,,,,UNRESOLVED,Abdullahi Ismail,unresolved,UNRESOLVED,Abdullahi Ismail,unresolved
5a42db78,Abdullah Jasat,Abdullah Jasat,,,,,,,1159860.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Jasat,unresolved,UNRESOLVED,Abdullah Jasat,unresolved
6d8b7ac4,Abdullah Khan Lodhi,Abdullah Khan Lodhi,,,,,,,1437349.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Khan Lodhi,unresolved,UNRESOLVED,Abdullah Khan Lodhi,unresolved
926c6d3c,Abdullah Mahmood,Abdullah Mahmood,,,,,,,1112200.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Mahmood,unresolved,UNRESOLVED,Abdullah Mahmood,unresolved
4846ef98,Abdullah Mazari,Abdullah Mazari,,,,,,,390752.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Mazari,unresolved,UNRESOLVED,Abdullah Mazari,unresolved
4cc968c5,Abdullah Mohd Yousaf,Abdullah Mohd Yousaf,,,,,,,1495496.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Mohd Yousaf,unresolved,UNRESOLVED,Abdullah Mohd Yousaf,unresolved
508fbec9,Abdullah Qureshi,Abdullah Qureshi,,,,,,,749497.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Qureshi,unresolved,UNRESOLVED,Abdullah Qureshi,unresolved
c4ab9b94,Abdullah Rana,Abdullah Rana,,,,,,,1386878.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Rana,unresolved,UNRESOLVED,Abdullah Rana,unresolved
fc2fffb5,Abdullah Shafique,Abdullah Shafique,,,,,,,922941.0,,,,1668449.0,,,d5a6e710-4340-4071-9bf4-245507e7044f,,,,4582.0,,UNRESOLVED,Abdullah Shafique,unresolved,UNRESOLVED,Abdullah Shafique,unresolved
71686118,Abdullah Shahid,Abdullah Shahid,,,,,,,386982.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Shahid,unresolved,UNRESOLVED,Abdullah Shahid,unresolved
336a85f6,Abdullah Sheikh,Abdullah Sheikh,,,,,,,1156435.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Sheikh,unresolved,UNRESOLVED,Abdullah Sheikh,unresolved
bc7d10b8,Abdullah Syed,Abdullah Syed,,,,,,,1059782.0,,,,,,,,,,,,,UNRESOLVED,Abdullah Syed,unresolved,UNRESOLVED,Abdullah Syed,unresolved
2f1be128,Abdulla Pervaiz,Abdulla Pervaiz,,,,,,,1538503.0,,,,,,,,,,,,,UNRESOLVED,Abdulla Pervaiz,unresolved,UNRESOLVED,Abdulla Pervaiz,unresolved
384cebed,Abdul Majid,Abdul Majid,,,,,,,1217275.0,,,,2341392.0,,,,,,,,,UNRESOLVED,Abdul Majid,unresolved,UNRESOLVED,Abdul Majid,unresolved
0cfb42b5,Abdul Majid Abbasi,Abdul Majid Abbasi,,,,,,,1361960.0,710767.0,,,,,,,,,,,,UNRESOLVED,Abdul Majid Abbasi,unresolved,UNRESOLVED,Abdul Majid Abbasi,unresolved
7864bd38,Abdul Makda,Abdul Makda,,,,,,,1509242.0,,,,,,,,,,,,,UNRESOLVED,Abdul Makda,unresolved,UNRESOLVED,Abdul Makda,unresolved
b3218c80,Abdul Malik,Abdul Malik,,,,,,,1059030.0,,,,1736322.0,,,,,,,,,UNRESOLVED,Abdul Malik,unresolved,UNRESOLVED,Abdul Malik,unresolved
e3fbe553,Abdulmalik Jabarkhel,Abdulmalik Jabarkhel,,,,,,,1271987.0,,,,,,,,,,,,,UNRESOLVED,Abdulmalik Jabarkhel,unresolved,UNRESOLVED,Abdulmalik Jabarkhel,unresolved
353e92b3,Abdul Manan,Abdul Manan,,,,,,,1156247.0,,,,,,,,,,,,,UNRESOLVED,Abdul Manan,unresolved,UNRESOLVED,Abdul Manan,unresolved
61a1cead,Abdul Mazid,Abdul Mazid,,,,,,,508442.0,,,,,,,,,,,,,UNRESOLVED,Abdul Mazid,unresolved,UNRESOLVED,Abdul Mazid,unresolved
e1ac7789,Abdul Muqeet,Abdul Muqeet,,,,,,,594394.0,,,,,,,,,,,,,UNRESOLVED,Abdul Muqeet,unresolved,UNRESOLVED,Abdul Muqeet,unresolved
37cb317b,Abdul Muqeet,Abdul Muqeet (2),,,,,,,1060304.0,,,,,,,,,,,,,UNRESOLVED,Abdul Muqeet,unresolved,UNRESOLVED,Abdul Muqeet (2),unresolved
db07c3e8,Abdul Nabi,Abdul Nabi,,,,,,,39370.0,,,,,,,,,,,,,UNRESOLVED,Abdul Nabi,unresolved,UNRESOLVED,Abdul Nabi,unresolved
6a88d66d,Abdul Naser Baluch,Abdul Naser Baluch,,,,,,,1318851.0,,,,,,,,,,,,,UNRESOLVED,Abdul Naser Baluch,unresolved,UNRESOLVED,Abdul Naser Baluch,unresolved
494a0503,Abdul Nasir,Abdul Nasir,,,,,,,1216919.0,,,23724.0,2340901.0,,,,,,,,,UNRESOLVED,Abdul Nasir,unresolved,UNRESOLVED,Abdul Nasir,unresolved
05c3780a,Abdul Nasir,Abdul Nasir (2),,,,,,,39014.0,,,,,,,,,,,,,UNRESOLVED,Abdul Nasir,unresolved,UNRESOLVED,Abdul Nasir (2),unresolved
35824e03,Abdul Qadir,Abdul Qadir,,,,,,,402205.0,,,,,,,,,,,,,UNRESOLVED,Abdul Qadir,unresolved,UNRESOLVED,Abdul Qadir,unresolved
0b1dadd2,Abdul Qadir Khan,Abdul Qadir Khan,,,,,,,38973.0,,,,1538.0,,,,,,,,,UNRESOLVED,Abdul Qadir Khan,unresolved,UNRESOLVED,Abdul Qadir Khan,unresolved
12f53be7,Abdul Rahman,Abdul Rahman,,,,,,,1048915.0,1325901.0,,,,,,,,,,,,UNRESOLVED,Abdul Rahman,unresolved,UNRESOLVED,Abdul Rahman,unresolved
11e45bf5,Abdul Rahman,Abdul Rahman (2),,,,,,,1483033.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rahman,unresolved,UNRESOLVED,Abdul Rahman (2),unresolved
5fd762d5,Abdul Rahman,Abdul Rahman Rahmani,,,,,,,819507.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rahman,unresolved,UNRESOLVED,Abdul Rahman Rahmani,unresolved
40431f63,Abdul Rahman,Mohammad Abdul Rahman,,,,,,,1269466.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rahman,unresolved,UNRESOLVED,Mohammad Abdul Rahman,unresolved
df2dde61,Abdulrahman Dashti,Abdulrahman Dashti,,,,,,,781107.0,,,,,,,,,,,,,UNRESOLVED,Abdulrahman Dashti,unresolved,UNRESOLVED,Abdulrahman Dashti,unresolved
6eb2fb00,Abdul Rashid Karim,Abdul Rashid Karim,,,,,,,1156424.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rashid Karim,unresolved,UNRESOLVED,Abdul Rashid Karim,unresolved
7f065618,Abdul Rauf,Abdul Rauf,,,,,,,1538505.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rauf,unresolved,UNRESOLVED,Abdul Rauf,unresolved
390ff45b,Abdul Razzaq,Abdul Razzaq,,,,,,,39836.0,,,,4172.0,,,,,,,442.0,,390ff45b,Abdul Razzaq,exact_match,390ff45b,Abdul Razzaq,exact_match
505371c8,Abdul Rehman,Abdul Rehman (2),,,,,,,25580.0,,,,,,,,,,,,,UNRESOLVED,Abdul Rehman,unresolved,UNRESOLVED,Abdul Rehman (2),unresolved
365df3f9,Abdul Sadiq,Abdul Sadiq,,,,,,,913865.0,,,,,,,,,,,,,UNRESOLVED,Abdul Sadiq,unresolved,UNRESOLVED,Abdul Sadiq,unresolved
ff2dd5e4,Abdul Salam,Abdul Salam,,,,,,,1213774.0,,,,,,,,,,,,,UNRESOLVED,Abdul Salam,unresolved,UNRESOLVED,Abdul Salam,unresolved
3e86080b,Abdul Salman Khan,Abdul Salman Khan,,,,,,,402112.0,,,,,,,,,,,,,UNRESOLVED,Abdul Salman Khan,unresolved,UNRESOLVED,Abdul Salman Khan,unresolved
8e514b4c,Abdul Samad,Abdul Samad,hicQGCIJAJiJiVKXbJLyU0Oii1OzIee,,,,,,1175485.0,,,,1949202.0,,,,,,,19352.0,,8e514b4c,Abdul Samad,fuzzy_string_matching,8e514b4c,Abdul Samad,fuzzy_string_matching
21dbacff,Abdul Samad,Abdul Samad (2),,,,,,,1431566.0,,,,,,,,,,,,,8e514b4c,Abdul Samad,fuzzy_string_matching,UNRESOLVED,Abdul Samad (2),unresolved
8e554b6b,Abdul Samad,Abdul Samad (3),,,,,,,1073106.0,,,,,,,,,,,,,8e514b4c,Abdul Samad,fuzzy_string_matching,UNRESOLVED,Abdul Samad (3),unresolved
5d854fcb,Abdulsamad Ahmed,Abdulsamad Ahmed,,,,,,,1510126.0,,,,,,,,,,,,,UNRESOLVED,Abdulsamad Ahmed,unresolved,UNRESOLVED,Abdulsamad Ahmed,unresolved
7b9b9aef,Abdul Shakoor,Abdul Shakoor,,,,,,,585100.0,,,,,,,,,,,,,UNRESOLVED,Abdul Shakoor,unresolved,UNRESOLVED,Abdul Shakoor,unresolved
d52b13a6,Abdul Shakoor,Abdul Shakoor (2),,,,,,,1198937.0,,,,2310458.0,,,,,,,,,UNRESOLVED,Abdul Shakoor,unresolved,UNRESOLVED,Abdul Shakoor (2),unresolved
e45810ed,Abdul-Shakoor Rahimzei,Abdul-Shakoor Rahimzei,,,,,,,1156489.0,,,,2243258.0,,,,,,,,,UNRESOLVED,Abdul-Shakoor Rahimzei,unresolved,UNRESOLVED,Abdul-Shakoor Rahimzei,unresolved
5f91b34e,Abdul Stanikzai,Abdul Stanikzai,,,,,,,1318791.0,,,,,,,,,,,,,UNRESOLVED,Abdul Stanikzai,unresolved,UNRESOLVED,Abdul Stanikzai,unresolved
c2474a99,Abdul Subor Haydari,Abdul Subor Haydari,,,,,,,1500156.0,,,,,,,,,,,,,UNRESOLVED,Abdul Subor Haydari,unresolved,UNRESOLVED,Abdul Subor Haydari,unresolved
23fa9ea9,Abdul Waheed,Abdul Waheed,,,,,,,402106.0,,,,455881.0,,,6b35f9a0-9027-4bc7-a8fc-2ad458c81d4e,,,,,,UNRESOLVED,Abdul Waheed,unresolved,UNRESOLVED,Abdul Waheed,unresolved
40aea524,Abdul Wahid,Abdul Wahid,,,,,,,1172281.0,,,,2341382.0,,,0affbf89-ee6d-46dd-9848-f6a673a303e2,,,,,,UNRESOLVED,Abdul Wahid,unresolved,UNRESOLVED,Abdul Wahid,unresolved
be7d715b,Abdul Wasi,Abdul Wasi,,,,,,,974173.0,,,,2004015.0,,,,,,,,,UNRESOLVED,Abdul Wasi,unresolved,UNRESOLVED,Abdul Wasi,unresolved
ae84d526,Abdurrahman Ahmadzai,Abdurrahman Ahmadzai,,,,,,,1536763.0,,,,,,,,,,,,,UNRESOLVED,Abdurrahman Ahmadzai,unresolved,UNRESOLVED,Abdurrahman Ahmadzai,unresolved
edaae5f4,Abdur Rahman Sudais,Abdur Rahman Sudais,,,,,,,335850.0,,,,,,,,,,,,,UNRESOLVED,Abdur Rahman Sudais,unresolved,UNRESOLVED,Abdur Rahman Sudais,unresolved
43b375d4,Abdur Rauf,Abdur Rauf,,,,,,,39084.0,,,,18735.0,,,,,,,,,UNRESOLVED,Abdur Rauf,unresolved,UNRESOLVED,Abdur Rauf,unresolved
888e32bf,Abdur Razzak,Abdur Razzak,,,,,,,56283.0,,,,44524.0,,,,,,,330.0,2691.0,888e32bf,Abdur Razzak,exact_match,888e32bf,Abdur Razzak,exact_match
d094e7d1,Abdur Rehman,Abdur Rehman,,,,,,,39091.0,,,,10318.0,,,,,,,854.0,,UNRESOLVED,Abdur Rehman,unresolved,UNRESOLVED,Abdur Rehman,unresolved
01396dc6,Abeera Waris,Abeera Waris,,,,,,,1306410.0,,,,,,,,,,,,,UNRESOLVED,Abeera Waris,unresolved,UNRESOLVED,Abeera Waris,unresolved
8067b378,Abeer Maryam,Abeer Maryam,,,,,,,1306445.0,,,,,,,,,,,,,UNRESOLVED,Abeer Maryam,unresolved,UNRESOLVED,Abeer Maryam,unresolved
ef618cab,A Begg,A Begg,,,,,,,1199198.0,,,,,,,,,,,,,UNRESOLVED,A Begg,unresolved,UNRESOLVED,A Begg,unresolved
9d87a319,A Beggs,A Beggs,,,,,,,1094719.0,,,,,,,,,,,,,UNRESOLVED,A Beggs,unresolved,UNRESOLVED,A Beggs,unresolved
c109497d,A Bengeri,A Bengeri,,,,,,,527897.0,,,,,,,,,,,,,UNRESOLVED,A Bengeri,unresolved,UNRESOLVED,A Bengeri,unresolved
2ccbf856,A Benjamin,A Benjamin,,,,,,,474209.0,,,,,,,,,,,,,UNRESOLVED,A Benjamin,unresolved,UNRESOLVED,A Benjamin,unresolved
4e7d882f,A Beresford-Peirse,A Beresford-Peirse,,,,,,,1497610.0,,,,,,,,,,,,,UNRESOLVED,A Beresford-Peirse,unresolved,UNRESOLVED,A Beresford-Peirse,unresolved
047d293e,A Bester,A Bester,,,,,,,366042.0,,,,,,,,,,,,,UNRESOLVED,A Bester,unresolved,UNRESOLVED,A Bester,unresolved
875909c0,AB Fudadin,AB Fudadin,,,,,,,51866.0,,,,61020.0,,,,,,,,,875909c0,AB Fudadin,exact_match,875909c0,AB Fudadin,exact_match
a74bbdad,A Bhadauria,A Bhadauria,,,,,,,1263722.0,,,,,,,,,,,,,UNRESOLVED,A Bhadauria,unresolved,UNRESOLVED,A Bhadauria,unresolved
906ef9e5,A Bhagwat,A Bhagwat,,,,,,,1134974.0,,,,,,,,,,,,,UNRESOLVED,A Bhagwat,unresolved,UNRESOLVED,A Bhagwat,unresolved
e88f436c,A Bhandari,A Bhandari,,,,,,,26896.0,,,,,,,,,,,,,UNRESOLVED,A Bhandari,unresolved,UNRESOLVED,A Bhandari,unresolved
192f2caf,A Bhargava,A Bhargava,,,,,,,1329941.0,,,,,,,,,,,,,UNRESOLVED,A Bhargava,unresolved,UNRESOLVED,A Bhargava,unresolved
3cc96a05,A Bharwad,A Bharwad,,,,,,,1404554.0,,,,,,,,,,,,,3cc96a05,A Bharwad,exact_match,3cc96a05,A Bharwad,exact_match
2c2013a9,A Bhattarai,A Bhattarai,,,,,,,233409.0,,,,,,,,,,,,,UNRESOLVED,A Bhattarai,unresolved,UNRESOLVED,A Bhattarai,unresolved
778062fb,Abhay,Abhay,2018331c138ef16511e8a30e02726df,,,,,,1206027.0,,,,,,,,,,,,,778062fb,Abhay,exact_match,778062fb,Abhay,exact_match
481dd6dc,Abhay Negi,Abhay Negi,2017d6733e1fa99f11e78020028d29d,,,,,,1159789.0,,,,,,,,,,,,,481dd6dc,Abhay Negi,exact_match,481dd6dc,Abhay Negi,exact_match
b91083bd,Abhijeet Ahuja,Abhijeet Ahuja,,,,,,,1204125.0,,,,,,,,,,,,,UNRESOLVED,Abhijeet Ahuja,unresolved,UNRESOLVED,Abhijeet Ahuja,unresolved
5fd3f9db,Abhijeet Saket,Abhijeet Saket,2018a25b2b8ff69d11e79b5f028d29d,,,,,,1163686.0,,,,,,,,,,,,,5fd3f9db,Abhijeet Saket,exact_match,5fd3f9db,Abhijeet Saket,exact_match
59ec9638,Abhijit Bhattacharya,Abhijit Bhattacharya,,,,,,,733337.0,,,,,,,,,,,,,UNRESOLVED,Abhijit Bhattacharya,unresolved,UNRESOLVED,Abhijit Bhattacharya,unresolved
ef131544,Abhijit Roy,Abhijit Roy,GQ0eyiibCI1iJzOLVOiIKXcJhJUJeAi,,,,,,425955.0,,,,,,,,,,,,,ef131544,Abhijit Roy,exact_match,ef131544,Abhijit Roy,exact_match
89b748cf,Abhilasha Singh,Abhilasha Singh,,,,,,,1275232.0,,,,,,,,,,,,,UNRESOLVED,Abhilasha Singh,unresolved,UNRESOLVED,Abhilasha Singh,unresolved
ab922bd0,Abhilash Gogoi,Abhilash Gogoi,hiJi1JeiQ0XbIycUiKJGIOiJVCALzOe,,,,,,1206031.0,,,,,,,,,,,,,ab922bd0,Abhilash Gogoi,exact_match,ab922bd0,Abhilash Gogoi,exact_match
56fd4f68,Abhilash Mallick,Abhilash Mallick,ceCGbOJzhKieLiIAJUyJQiXiO0JV1Ii,,,,,,425937.0,,,,,,,,,,,,,56fd4f68,Abhilash Mallick,exact_match,56fd4f68,Abhilash Mallick,exact_match
e48f748b,Abhilash Patil,Abhilash Patil,,,,,,,1454413.0,,,,,,,,,,,,,UNRESOLVED,Abhilash Patil,unresolved,UNRESOLVED,Abhilash Patil,unresolved
539d9b74,Abhimanyu Chauhan,Abhimanyu Chauhan,OiQUiOeLJeGVIJJzciIhC10yKXbJiiA,,,,,,232307.0,,,,,,,,,,,,,539d9b74,Abhimanyu Chauhan,exact_match,539d9b74,Abhimanyu Chauhan,exact_match
c224c5ef,Abhimanyu Rana,Abhimanyu Rana,C0eUiOQIizehGiVXcyO1biAJKJIJJiL,,,,,,425913.0,,,,,,,,,,,,,c224c5ef,Abhimanyu Rana,exact_match,c224c5ef,Abhimanyu Rana,exact_match
82c10dac,Abhinandan Singh,Abhinandan Singh,,,,,,,1449085.0,,,,,,,,,,,,,82c10dac,Abhinandan Singh,exact_match,82c10dac,Abhinandan Singh,exact_match
f1a7f596,Abhinav Dixit,Abhinav Dixit,IiJ0iVJOezJiObKJchCyLiGUIAXeQi1,,,,,,1163697.0,,,,,,,,,,,,,f1a7f596,Abhinav Dixit,exact_match,f1a7f596,Abhinav Dixit,exact_match
0cb292b1,Abhinav Raman,Abhinav Raman,,,,,,,973797.0,,,,,,,,,,,,,UNRESOLVED,Abhinav Raman,unresolved,UNRESOLVED,Abhinav Raman,unresolved
2eca546a,Abhinav Srivastava,Abhinav Srivastava,2016b198bc0aad6211e6842a028d29d,,,,,,1287016.0,,,,,,,,,,,,,2eca546a,Abhinav Srivastava,exact_match,2eca546a,Abhinav Srivastava,exact_match
edf3773b,Abhiraj Singh,Abhiraj Singh,,,,,,,402096.0,,,,,,,,,,,,,UNRESOLVED,Abhiraj Singh,unresolved,UNRESOLVED,Abhiraj Singh,unresolved
f4cd319e,Abhisek Das,Abhisek Das,iOJGbIiiLJyVJUzOKAQeIX0e1iJihcC,,,,,,625374.0,,,,,,,,,,,,,f4cd319e,Abhisek Das,exact_match,f4cd319e,Abhisek Das,exact_match
12d57ebd,Abhisekh Tiwari,Abhisekh Tiwari,,,,,,,1346505.0,,,,,,,,,,,,,UNRESOLVED,Abhisekh Tiwari,unresolved,UNRESOLVED,Abhisekh Tiwari,unresolved
65cf74b4,Abhishek Ahuja,Abhishek Ahuja,,,,,,,1204126.0,,,,,,,,,,,,,UNRESOLVED,Abhishek Ahuja,unresolved,UNRESOLVED,Abhishek Ahuja,unresolved
2c12bc65,Abhishek Anand,Abhishek Anand,,,,,,,1484957.0,,,,,,,,,,,,,UNRESOLVED,Abhishek Anand,unresolved,UNRESOLVED,Abhishek Anand,unresolved
18953b31,Abhishek Bhandari,Abhishek Bhandari,OJiiXcAGbeVJzIyLJOIiiQCUJKihe01,,,,,,1175432.0,,,,,,,,,,,,,18953b31,Abhishek Bhandari,exact_match,18953b31,Abhishek Bhandari,exact_match
53c5c146,Abhishek Goswami,Abhishek Goswami,eUXyiAieILIJOiJK0COiQbciGJVhJz1,,,,,,1081436.0,,,,,,,,,,,,,53c5c146,Abhishek Goswami,exact_match,53c5c146,Abhishek Goswami,exact_match
22a2a635,Abhishek Gupta,Abhishek Gupta,bULJKIziJGieiJAOiICy1eOhVXcQi0J,,,,,,801929.0,,,,,,,,,,,,,22a2a635,Abhishek Gupta,exact_match,22a2a635,Abhishek Gupta,exact_match
82e471e2,Abhishek Kumar,Abhishek Kumar,,,,,,,1549136.0,,,,,,,,,,,,,UNRESOLVED,Abhishek Kumar,unresolved,UNRESOLVED,Abhishek Kumar,unresolved
cdc4604c,Abhishek Mohan,Abhishek Mohan,zJQCeiiiUheJAOiVIOy1KXbcGiJILJ0,,,,,,554159.0,,,,,,,,,,,,,cdc4604c,Abhishek Mohan,exact_match,cdc4604c,Abhishek Mohan,exact_match
8bf38500,Abhishek Pandey,Abhishek Pandey,VO1cIziQKeOCihJJXiyiJJieGUAIL0b,,,,,,1246444.0,,,,,,,,,,,,,8bf38500,Abhishek Pandey,exact_match,8bf38500,Abhishek Pandey,exact_match
43d1ee59,Abhishek Raman,Abhishek Raman,LJ1iXhOybiVGiKeJUzAeic0OiIIJQCJ,,,,,,1069497.0,,,,,,,,,,,,,UNRESOLVED,Abhishek Raman,unresolved,UNRESOLVED,Abhishek Raman,unresolved
a92a9292,Abhishek Sakuja,Abhishek Sakuja,CXLKcOJViUbiJzQJeehOiiGJiI0yI1A,,,,,,339958.0,,,,,,,,,,,,,a92a9292,Abhishek Sakuja,exact_match,a92a9292,Abhishek Sakuja,exact_match
f29185a1,Abhishek Sharma,Abhishek Sharma,i0IJLJ1GJOycQAVzCeheiUbXiiIOKJi,JiKiGIeIUAV0hzOiiLQJ1XycCJbJOei,,,,,1070183.0,1131614.0,,,1576635.0,,,,,,,3760.0,,f29185a1,Abhishek Sharma,exact_match,f29185a1,Abhishek Sharma,exact_match
c8ded7bc,Abhishek Tanwar,Abhishek Tanwar,iyOICJJKi0ehAVJiQLiIGXOezJ1cibU,,,,,,714479.0,,,,,,,,,,,,,c8ded7bc,Abhishek Tanwar,exact_match,c8ded7bc,Abhishek Tanwar,exact_match
ff9c2522,Abhishek Thakuri,Abhishek Thakuri,ibi0XCeIVJIcUKJAGQ1OJOiyiehJLzi,,,,,,1126196.0,,,,,,,,,,,,,ff9c2522,Abhishek Thakuri,exact_match,ff9c2522,Abhishek Thakuri,exact_match
bca46fdb,Abhishek Yadav,Abhishek Yadav,KIAihCQJ0IJJGb1ciLViXOeiUziyeOJ,,,,,,955087.0,,,,,,,,,,,,,bca46fdb,Abhishek Yadav,exact_match,bca46fdb,Abhishek Yadav,exact_match
0baa5518,Abhishesh Gautam,Abhishesh Gautam,,,,,,,1463601.0,,,,,,,,,,,,,UNRESOLVED,Abhishesh Gautam,unresolved,UNRESOLVED,Abhishesh Gautam,unresolved
414c497b,AB Holder,AB Holder,,,,,,,1124285.0,,,,,,,,,,,,,UNRESOLVED,AB Holder,unresolved,UNRESOLVED,AB Holder,unresolved
